url,file,category,date_published,wp_origin,status,issue_class,n_md_images,component_images,portrait_lone,portrait_lone_small,portrait_grid,landscape,img_missing,img_malformed,img_unsupported,img_unreadable,notes
https://www.beauticate.com/beauty-style/skin-care/the-drugstore-products-that-saved-my-skin-3/,content/beauty-style/skin-care/the-drugstore-products-that-saved-my-skin-3/the-drugstore-products-that-saved-my-skin-3.mdx,beauty-style,2018-06-19,True,broken,portrait-render,7,0,6,6,0,1,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-extreme-beauty-standards-flight-attendants-adhere-to/,content/beauty-style/skin-care/the-extreme-beauty-standards-flight-attendants-adhere-to/the-extreme-beauty-standards-flight-attendants-adhere-to.mdx,beauty-style,2019-11-04,True,broken,portrait-render,24,0,8,8,10,5,0,0,0,0,8 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 10 portrait(s) inside consecutive-image grid (cover-cropped gallery); 5 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-fab-four-handcreams-were-using-on-repeat-right-now/,content/beauty-style/skin-care/the-fab-four-handcreams-were-using-on-repeat-right-now/the-fab-four-handcreams-were-using-on-repeat-right-now.mdx,beauty-style,2021-05-17,True,broken,portrait-render,8,0,8,8,0,0,0,0,0,0,8 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-french-girl-summer-skin-secrets-i-live-by-sigourneys-edit/,content/beauty-style/skin-care/the-french-girl-summer-skin-secrets-i-live-by-sigourneys-edit/the-french-girl-summer-skin-secrets-i-live-by-sigourneys-edit.mdx,beauty-style,2017-09-12,True,broken,portrait-render,13,0,6,6,6,1,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 6 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-groomed-brow-edit-my-favoured-products-for-full-but-natural-arches/,content/beauty-style/skin-care/the-groomed-brow-edit-my-favoured-products-for-full-but-natural-arches/the-groomed-brow-edit-my-favoured-products-for-full-but-natural-arches.mdx,beauty-style,2021-06-07,True,correct,clean,5,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-mother-daughter-duo-approaching-aging-practically/,content/beauty-style/skin-care/the-mother-daughter-duo-approaching-aging-practically/the-mother-daughter-duo-approaching-aging-practically.mdx,beauty-style,2023-10-18,True,broken,portrait-render,12,0,7,7,0,4,0,0,0,0,7 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-new-approach-to-layering-skincare/,content/beauty-style/skin-care/the-new-approach-to-layering-skincare/the-new-approach-to-layering-skincare.mdx,beauty-style,2019-03-14,True,correct,clean,8,0,0,0,2,1,0,0,0,0,2 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-new-australian-skincare-brand-making-the-most-of-our-beautiful-oceans/,content/beauty-style/skin-care/the-new-australian-skincare-brand-making-the-most-of-our-beautiful-oceans/the-new-australian-skincare-brand-making-the-most-of-our-beautiful-oceans.mdx,beauty-style,2022-10-20,True,broken,portrait-render,7,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-new-beauty-tech-tools-were-truly-excited-about/,content/beauty-style/skin-care/the-new-beauty-tech-tools-were-truly-excited-about/the-new-beauty-tech-tools-were-truly-excited-about.mdx,beauty-style,2017-06-14,True,correct,clean,3,0,0,0,0,1,0,0,0,0,1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-new-s/,content/beauty-style/skin-care/the-new-s/the-new-s.mdx,beauty-style,2017-04-24,True,broken,portrait-render,12,0,10,10,0,1,0,0,0,0,10 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-new-years-resolutions-ive-kept-so-far-sigourneys-edit/,content/beauty-style/skin-care/the-new-years-resolutions-ive-kept-so-far-sigourneys-edit/the-new-years-resolutions-ive-kept-so-far-sigourneys-edit.mdx,beauty-style,2015-01-27,True,broken,portrait-render,17,0,14,14,2,1,0,0,0,0,14 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-nourishing-winter-oils-to-suit-every-beauty-style/,content/beauty-style/skin-care/the-nourishing-winter-oils-to-suit-every-beauty-style/the-nourishing-winter-oils-to-suit-every-beauty-style.mdx,beauty-style,2019-06-11,True,broken,portrait-render,13,0,4,4,8,0,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 8 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-one-thing-that-made-zoe-foster-blake-nervous/,content/beauty-style/skin-care/the-one-thing-that-made-zoe-foster-blake-nervous/the-one-thing-that-made-zoe-foster-blake-nervous.mdx,beauty-style,2019-10-09,True,broken,portrait-render,7,0,5,5,0,2,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-pimple-injection-and-other-blemish-hacks-that-actually-work/,content/beauty-style/skin-care/the-pimple-injection-and-other-blemish-hacks-that-actually-work/the-pimple-injection-and-other-blemish-hacks-that-actually-work.mdx,beauty-style,2019-04-16,True,broken,portrait-render,4,0,3,3,0,1,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-product-that-made-me-completely-rethink-cleansers/,content/beauty-style/skin-care/the-product-that-made-me-completely-rethink-cleansers/the-product-that-made-me-completely-rethink-cleansers.mdx,beauty-style,2021-04-21,True,correct,clean,5,0,0,0,0,2,0,0,0,0,2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-products-i-traveled-europe-with/,content/beauty-style/skin-care/the-products-i-traveled-europe-with/the-products-i-traveled-europe-with.mdx,beauty-style,2018-12-12,True,broken,portrait-render,26,0,24,24,0,2,0,0,0,0,24 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-secret-on-everyones-lips-the-range-promising-to-shake-up-the-skincare-scene/,content/beauty-style/skin-care/the-secret-on-everyones-lips-the-range-promising-to-shake-up-the-skincare-scene/the-secret-on-everyones-lips-the-range-promising-to-shake-up-the-skincare-scene.mdx,beauty-style,2020-06-24,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-self-care-rituals-i-swear-by-mothers-day-or-not/,content/beauty-style/skin-care/the-self-care-rituals-i-swear-by-mothers-day-or-not/the-self-care-rituals-i-swear-by-mothers-day-or-not.mdx,beauty-style,2020-05-05,True,broken,portrait-render,30,0,26,26,0,4,0,0,0,0,26 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-single-ingredient-i-know-will-keep-me-looking-young-sigourneys-edit/,content/beauty-style/skin-care/the-single-ingredient-i-know-will-keep-me-looking-young-sigourneys-edit/the-single-ingredient-i-know-will-keep-me-looking-young-sigourneys-edit.mdx,beauty-style,2017-05-17,True,broken,portrait-render,4,0,3,3,0,1,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-sisters-using-science-and-astrology-to-care-for-your-skin/,content/beauty-style/skin-care/the-sisters-using-science-and-astrology-to-care-for-your-skin/the-sisters-using-science-and-astrology-to-care-for-your-skin.mdx,beauty-style,2022-12-15,True,broken,portrait-render,9,0,5,5,0,4,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-skincare-ingredients-that-will-fade-redness-for-good/,content/beauty-style/skin-care/the-skincare-ingredients-that-will-fade-redness-for-good/the-skincare-ingredients-that-will-fade-redness-for-good.mdx,beauty-style,2018-04-30,True,broken,portrait-render,11,0,3,3,7,1,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 7 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-supermodel-weapon-for-a-sculpted-face-jade-roller-benefits/,content/beauty-style/skin-care/the-supermodel-weapon-for-a-sculpted-face-jade-roller-benefits/the-supermodel-weapon-for-a-sculpted-face-jade-roller-benefits.mdx,beauty-style,2021-05-31,True,broken,portrait-render,3,0,2,1,0,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-top-6-products-to-fake-great-skin/,content/beauty-style/skin-care/the-top-6-products-to-fake-great-skin/the-top-6-products-to-fake-great-skin.mdx,beauty-style,2020-04-20,True,broken,portrait-render,6,0,2,2,4,0,0,0,0,0,2 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-twenty-second-skincare-video/,content/beauty-style/skin-care/the-twenty-second-skincare-video/the-twenty-second-skincare-video.mdx,beauty-style,2016-05-15,True,correct,clean,1,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/the-under-25-budget-buys-were-using-on-repeat/,content/beauty-style/skin-care/the-under-25-budget-buys-were-using-on-repeat/the-under-25-budget-buys-were-using-on-repeat.mdx,beauty-style,2020-08-25,True,broken,portrait-render,5,0,1,1,1,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-are-the-essentials-your-skin-needs-this-winter/,content/beauty-style/skin-care/these-are-the-essentials-your-skin-needs-this-winter/these-are-the-essentials-your-skin-needs-this-winter.mdx,beauty-style,2024-03-31,True,broken,portrait-render,15,0,15,15,0,0,0,0,0,0,15 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-are-the-exact-products-we-swear-by-to-travel-in-style/,content/beauty-style/skin-care/these-are-the-exact-products-we-swear-by-to-travel-in-style/these-are-the-exact-products-we-swear-by-to-travel-in-style.mdx,beauty-style,2019-12-16,True,broken,content-defect,42,0,37,37,0,0,0,4,0,0,37 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); ISSUE: non-image-src@bodyL17:'/shop/makeup/your-skin-but-better-cc-cream/'; ISSUE: non-image-src@bodyL25:'/shop/skin/flannel-flower-absolute/'; ISSUE: non-image-src@bodyL61:'/shop/skin/skin-food/'; ISSUE: non-image-src@bodyL165:'/shop/makeup/eyelash-curler/'; position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-are-the-products-that-will-make-your-shower-as-fun-as-bath/,content/beauty-style/skin-care/these-are-the-products-that-will-make-your-shower-as-fun-as-bath/these-are-the-products-that-will-make-your-shower-as-fun-as-bath.mdx,beauty-style,2021-01-26,True,broken,portrait-render,5,0,1,1,3,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 3 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-are-the-six-products-i-use-to-get-my-skin-beach-ready/,content/beauty-style/skin-care/these-are-the-six-products-i-use-to-get-my-skin-beach-ready/these-are-the-six-products-i-use-to-get-my-skin-beach-ready.mdx,beauty-style,2022-02-21,True,broken,portrait-render,5,0,2,2,3,0,0,0,0,0,2 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 3 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-are-your-favourite-skincare-products/,content/beauty-style/skin-care/these-are-your-favourite-skincare-products/these-are-your-favourite-skincare-products.mdx,beauty-style,2024-01-11,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/these-beauties-will-help-you-refresh-your-skincare-regime/,content/beauty-style/skin-care/these-beauties-will-help-you-refresh-your-skincare-regime/these-beauties-will-help-you-refresh-your-skincare-regime.mdx,beauty-style,2021-03-02,True,correct,clean,11,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/think-twice-about-using-a-towel-to-dry-your-face/,content/beauty-style/skin-care/think-twice-about-using-a-towel-to-dry-your-face/think-twice-about-using-a-towel-to-dry-your-face.mdx,beauty-style,2018-05-23,True,broken,portrait-render,6,0,1,1,4,1,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-bizarre-skincare-ingredient-is-set-to-be-the-latest-miracle-worker/,content/beauty-style/skin-care/this-bizarre-skincare-ingredient-is-set-to-be-the-latest-miracle-worker/this-bizarre-skincare-ingredient-is-set-to-be-the-latest-miracle-worker.mdx,beauty-style,2017-02-08,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-is-the-gold-mask-the-victorias-secret-angels-are-using/,content/beauty-style/skin-care/this-is-the-gold-mask-the-victorias-secret-angels-are-using/this-is-the-gold-mask-the-victorias-secret-angels-are-using.mdx,beauty-style,2016-12-01,True,broken,portrait-render,2,0,1,1,0,1,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-is-your-post-lockdown-beauty-to-do-list/,content/beauty-style/skin-care/this-is-your-post-lockdown-beauty-to-do-list/this-is-your-post-lockdown-beauty-to-do-list.mdx,beauty-style,2020-11-03,True,correct,clean,10,0,0,0,6,0,0,0,0,0,6 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-pharmacy-night-routine-gets-my-big-tick-of-approval/,content/beauty-style/skin-care/this-pharmacy-night-routine-gets-my-big-tick-of-approval/this-pharmacy-night-routine-gets-my-big-tick-of-approval.mdx,beauty-style,2020-08-12,True,broken,portrait-render,16,0,7,7,3,0,0,0,0,0,7 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 3 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-stylist-has-a-kickass-anti-ageing-routine/,content/beauty-style/skin-care/this-stylist-has-a-kickass-anti-ageing-routine/this-stylist-has-a-kickass-anti-ageing-routine.mdx,beauty-style,2017-11-01,True,broken,portrait-render,13,0,8,8,4,1,0,0,0,0,8 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 4 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/this-top-mua-shares-how-to-get-runway-ready-skin-at-home/,content/beauty-style/skin-care/this-top-mua-shares-how-to-get-runway-ready-skin-at-home/this-top-mua-shares-how-to-get-runway-ready-skin-at-home.mdx,beauty-style,2020-10-22,True,broken,portrait-render,11,0,9,9,2,0,0,0,0,0,9 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/time-saving-beauty-hacks-for-mums-and-busy-women-in-general/,content/beauty-style/skin-care/time-saving-beauty-hacks-for-mums-and-busy-women-in-general/time-saving-beauty-hacks-for-mums-and-busy-women-in-general.mdx,beauty-style,2017-05-10,True,broken,portrait-render,8,0,5,5,0,2,0,0,0,0,5 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/top-50-skincare-products/,content/beauty-style/skin-care/top-50-skincare-products/top-50-skincare-products.mdx,beauty-style,2026-01-15,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/vagina-skincare/,content/beauty-style/skin-care/vagina-skincare/vagina-skincare.mdx,beauty-style,2023-09-07,True,broken,portrait-render,7,0,4,4,0,1,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-beauty-and-fashion-expert-trinny-woodall-on-how-to-truly-change-your-skin/,content/beauty-style/skin-care/video-beauty-and-fashion-expert-trinny-woodall-on-how-to-truly-change-your-skin/video-beauty-and-fashion-expert-trinny-woodall-on-how-to-truly-change-your-skin.mdx,beauty-style,2021-09-28,True,correct,clean,4,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-damiens-skincare-journey/,content/beauty-style/skin-care/video-damiens-skincare-journey/video-damiens-skincare-journey.mdx,beauty-style,2017-12-20,True,correct,clean,3,0,0,0,3,0,0,0,0,0,3 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-darren-palmer-and-olivier-duvillards-all-time-favourite-mens-products/,content/beauty-style/skin-care/video-darren-palmer-and-olivier-duvillards-all-time-favourite-mens-products/video-darren-palmer-and-olivier-duvillards-all-time-favourite-mens-products.mdx,beauty-style,2017-12-11,True,broken,portrait-render,4,0,4,4,0,0,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-elle-ferguson-shows-us-her-beauty-stash/,content/beauty-style/skin-care/video-elle-ferguson-shows-us-her-beauty-stash/video-elle-ferguson-shows-us-her-beauty-stash.mdx,beauty-style,2019-06-05,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-everything-you-and-your-man-need-to-know-about-his-skin/,content/beauty-style/skin-care/video-everything-you-and-your-man-need-to-know-about-his-skin/video-everything-you-and-your-man-need-to-know-about-his-skin.mdx,beauty-style,2017-08-23,True,correct,clean,0,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-how-to-do-a-luxe-skincare-ritual-with-caviar/,content/beauty-style/skin-care/video-how-to-do-a-luxe-skincare-ritual-with-caviar/video-how-to-do-a-luxe-skincare-ritual-with-caviar.mdx,beauty-style,2017-01-16,True,broken,portrait-render,3,0,1,1,2,0,0,0,0,0,1 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 2 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-how-to-steam-your-skin/,content/beauty-style/skin-care/video-how-to-steam-your-skin/video-how-to-steam-your-skin.mdx,beauty-style,2018-07-18,True,broken,portrait-render,6,0,6,6,0,0,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-megan-gale-on-rituals-crystals-and-meditation/,content/beauty-style/skin-care/video-megan-gale-on-rituals-crystals-and-meditation/video-megan-gale-on-rituals-crystals-and-meditation.mdx,beauty-style,2020-02-05,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-mid-year-escape-skin-and-haircare-must-haves/,content/beauty-style/skin-care/video-mid-year-escape-skin-and-haircare-must-haves/video-mid-year-escape-skin-and-haircare-must-haves.mdx,beauty-style,2019-08-19,True,correct,clean,9,0,0,0,8,1,0,0,0,0,8 portrait(s) inside consecutive-image grid (cover-cropped gallery); 1 landscape plain-md image(s) → fill body measure (acceptable); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-mornings-with-sigourney-and-family/,content/beauty-style/skin-care/video-mornings-with-sigourney-and-family/video-mornings-with-sigourney-and-family.mdx,beauty-style,2019-07-31,True,broken,portrait-render,6,0,6,6,0,0,0,0,0,0,6 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-sigourney-on-her-ultimate-eye-care-routine/,content/beauty-style/skin-care/video-sigourney-on-her-ultimate-eye-care-routine/video-sigourney-on-her-ultimate-eye-care-routine.mdx,beauty-style,2019-09-10,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-sigourney-on-how-to-nourish-your-skin/,content/beauty-style/skin-care/video-sigourney-on-how-to-nourish-your-skin/video-sigourney-on-how-to-nourish-your-skin.mdx,beauty-style,2019-05-23,True,broken,portrait-render,9,0,7,7,1,0,0,0,0,0,7 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); 1 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-sigourney-plies-skincare-secrets-from-victoria-beckhams-derm/,content/beauty-style/skin-care/video-sigourney-plies-skincare-secrets-from-victoria-beckhams-derm/video-sigourney-plies-skincare-secrets-from-victoria-beckhams-derm.mdx,beauty-style,2020-01-22,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-sigourney-road-tests-3d-skin-tightening-treatment-2/,content/beauty-style/skin-care/video-sigourney-road-tests-3d-skin-tightening-treatment-2/video-sigourney-road-tests-3d-skin-tightening-treatment-2.mdx,beauty-style,2017-10-25,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-sigourneys-in-flight-beauty-routine/,content/beauty-style/skin-care/video-sigourneys-in-flight-beauty-routine/video-sigourneys-in-flight-beauty-routine.mdx,beauty-style,2017-06-21,True,broken,portrait-render,13,0,13,13,0,0,0,0,0,0,13 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-six-steps-to-a-zenned-out-complexion/,content/beauty-style/skin-care/video-six-steps-to-a-zenned-out-complexion/video-six-steps-to-a-zenned-out-complexion.mdx,beauty-style,2016-08-16,True,correct,clean,6,0,0,0,0,0,0,0,0,0,position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-teresa-palmer-and-chrissy-duigan-on-their-travel-essentials/,content/beauty-style/skin-care/video-teresa-palmer-and-chrissy-duigan-on-their-travel-essentials/video-teresa-palmer-and-chrissy-duigan-on-their-travel-essentials.mdx,beauty-style,2019-06-05,True,broken,portrait-render,4,0,4,4,0,0,0,0,0,0,4 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-the-eco-warrior-model-on-her-best-ways-to-minimise-plastic/,content/beauty-style/skin-care/video-the-eco-warrior-model-on-her-best-ways-to-minimise-plastic/video-the-eco-warrior-model-on-her-best-ways-to-minimise-plastic.mdx,beauty-style,2020-09-08,True,broken,portrait-render,3,0,3,3,0,0,0,0,0,0,3 small/tall portrait(s) as plain markdown → render tiny & left-flush (portrait-standard violation); position-correctness: not verifiable (WordPress source CDN offline)
https://www.beauticate.com/beauty-style/skin-care/video-why-you-should-be-using-a-home-roller/,content/beauty-style/skin-care/video-why-you-should-be-using-a-home-roller/video-why-you-should-be-using-a-home-roller.mdx,beauty-style,2016-03-16,True,correct,clean,3,0,0,0,3,0,0,0,0,0,3 portrait(s) inside consecutive-image grid (cover-cropped gallery); position-correctness: not verifiable (WordPress source CDN offline)
